kg_id,pedagogy_tags,confidence,source_type,source_url,evidence_snippet,needs_review
edb_1557050001,project_based|activity_based|play_based|picture_book|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 活動教學; 遊戲學習; 繪本教學; 小組活動,false
edb_1557050002,project_based|activity_based|play_based|picture_book|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 活動教學; 遊戲學習; 繪本教學; 小組活動,false
edb_1566980001,highscope|activity_based|play_based|sensory_learning|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,高瞻; 活動教學; 自由遊戲; 感官探索; 小組活動,false
edb_2309870001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有中文資料 沒有中文資料,true
edb_5175180001,thematic|inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 探索學習,false
edb_5198710002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5201440002,play_based|child_centered|multiple_intelligences|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲中學習; 兒童為本; 多元智能; 小組學習,false
edb_5234450002,child_centered|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以兒童為中心; 德育,false
edb_5241230001,project_based|inquiry_based|picture_book|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 探索學習; 繪本; 建構,false
edb_5272110001,activity_based|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 建構,false
edb_5422960001,activity_based|thematic|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題綜合; 兒童為本; 建構,false
edb_5430040001,activity_based|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 從遊戲中學習; 兒童為本,false
edb_5542510001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_5555760001,activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 小組活動,false
edb_5561220001,project_based|activity_based|play_based|multiple_intelligences|constructivist|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 從遊戲中學習; 多元智能; 建構,false
edb_5562200001,play_based|multiple_intelligences|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 多元智能; 建構,false
edb_5657170001,activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 小組活動,false
edb_5657410001,multiple_intelligences|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能; 小組學習,false
edb_5663810001,play_based|picture_book|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 繪本教學; 德育,false
edb_5669260001,project_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 小組活動,false
edb_5750110001,play_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲中學習; 繪本; 兒童為本,false
edb_5781930001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,我們提供國際和雙語課程 - 普通話和英語課程。學校以EYFS為教學基礎，發展幼兒的基本能力，培養他們正確價值觀及擁有良好態度；所有的學習均涵蓋「知識」、「技能」、「態度」三個重要元素，以培養幼兒在德、,true
edb_5846060001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5878770001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5900290001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_6003500001,ib_pyp|inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國際文憑; 探究式,false
edb_6008140001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_6096250001,montessori|constructivist|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 建構; 混齡,false
edb_6129360001,multiple_intelligences|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能; 感官學習,false
edb_6150800001,project_based|thematic|play_based|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題綜合; 遊戲學習; 德育,false
edb_1328700001,activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學,false
edb_1337790001,montessori|project_based|play_based|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 方案教學; 遊戲中學習; 建構,false
edb_1337870001,project_based|thematic|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 多元智能,false
edb_1388350003,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"參照教育局課程指引,按照兒童的發展需要、興趣和能力,提供適切性和多元化的學習活動,促進兒童德、智、體、群、美和靈育的全人發展。 採用生活化的主題作綜合教學,以大班、小組和個人的學習活動,配合不同的參觀",true
edb_2101960001,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_2124660004,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2148680001,montessori,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利,false
edb_2151200001,thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 以兒童為中心,false
edb_2151200002,thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 以兒童為中心,false
edb_2152440002,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有中文資料 沒有中文資料,true
edb_2154490001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2156780001,activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 小組活動,false
edb_2162750006,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2876950002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_3124790001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照教育局及香港天主教教區辦學指引，學校自編課程，由淺入深，著重兒童的自理能力，課程圍繞兒童的生活經驗作基礎，配合家長參與，多接觸社會，多接觸大自然，配合兒童身、心、靈發展，從而培養兒童從小學習正面的,true
edb_3159070001,project_based|activity_based|thematic|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 主題教學; 從遊戲中學習; 以兒童為中心,false
"edb_3223000001,0002",,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_3228220001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_3228220002,ib_pyp|project_based|activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,ib; Project; 活動教學,false
edb_3239260001,play_based|child_centered|multiple_intelligences|stem_maker|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 兒童為本; 多元智能; STEM; 小組學習,false
edb_3240780001,picture_book|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本教學; 兒童為本; 建構,false
edb_3244770001,thematic|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 品德教育,false
edb_3246470001,play_based|constructivist|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 建構; 小組學習,false
edb_3246800001,activity_based|thematic|play_based|child_centered|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題教學; 自由遊戲; 兒童為本; 多元智能,false
edb_3249300002,picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 兒童為本,false
edb_3250400001,thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題綜合; 建構,false
edb_3251470006,constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構,false
edb_3251800001,project_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,Project; 小組學習,false
edb_3256000001,child_centered|multiple_intelligences|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以兒童為中心; 多元智能; 小組學習,false
"edb_3257750001,0002",thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題綜合; 建構,false
edb_3258560001,play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習,false
edb_3259880001,activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學,false
edb_5133500001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,培育幼兒在德、智、體、群、美各方面的均衡發展；並有良好生活習慣，讓他們養成健康的體魄。  培育幼兒的學習興趣和求知精神，樂於探索；學習正面的價值觀和積極的態度 課堂模式以生活化的學習主題，貫通六個學習,true
edb_5198630003,ib_pyp|inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,IB; 探究式,false
edb_5235260002,activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 小組活動,false
edb_5261000001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5319100001,picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 兒童為本,false
edb_5358180002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5358180003,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有中文資料 沒有資料,true
edb_5360240001,activity_based|thematic|play_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動學習; 主題教學; 從遊戲中學習; 繪本; 兒童為本,false
edb_5373490001,play_based|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本,false
edb_5377130001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5391040001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,參考學前教育課程指引，配合校本雙語(英語及粵語)教學課程，著重兩文三語發展，透過遊戲、故事、角落活動等，提升母語、英語及普通話運用，並以全人發展為目標。學校全面安裝電子白板，透過互動遊戲提升師生互動。,true
edb_5425040001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5447440001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,請瀏覽本校網址: http://www.cpskg.edu.hk 請瀏覽本校網址: http://www.cpskg.edu.hk,true
edb_5630640001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5635790001,activity_based|whole_language|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 全語文; 兒童為本,false
